DEPT          TVD           GR      TAB_DEN      TAB_RES         ROP5         DCAV         CRPM         A34H         P16H         P28H         P34H         TNPH          PEF         DRHO         RHOB 
       4900.10000   4774.70696    128.96340      0.00000      0.00000     67.90072      6.00877    101.64950    200.00000      7.18247     12.11145     15.70120     10.13307      2.17726      0.07016      2.58481
       4900.20000   4774.79421    125.68270      0.00000      0.00000     67.57175      6.01759    101.67470    200.00000      8.62495     14.67054     18.09357      9.23454      2.34966      0.07473      2.58387
       4900.30000   4774.88146    123.10410      0.00000      0.00000     61.13598      6.02506    101.70000    200.00000     11.02664     18.66401     21.56095      8.47197      2.49793      0.07868      2.58432
       4900.40000   4774.96871    120.52560      0.00000      0.00000     41.49046      6.02581    101.72520    200.00000     11.02664     18.66401     21.56095      8.10118      2.55316      0.07926      2.58786
       4900.50000   4775.05596    118.44980      0.00000      0.00000     36.60142      6.02980    101.75050    180.93580     14.69285     21.51541     24.54655      7.49933      2.57607      0.08141      2.58894
       4900.60000   4775.14321    116.35090      0.00000      0.00000     36.04041      6.03698    101.77570    159.19500     19.26640     24.15129     27.27731      6.95265      2.62801      0.08535      2.59156
       4900.70000   4775.23046    113.77230      0.00000      0.00000     35.96169      6.05078    101.80090    145.30260     23.47166     23.82347     26.82010      6.75572      2.79075      0.09319      2.60072
       4900.80000   4775.31772    111.35110      0.00000      0.00000     36.49586      6.05953    101.82620    103.85860     24.80391     30.90470     35.63356      6.88514      2.73495      0.09872      2.61438
       4900.90000   4775.40497    109.30030      0.00000      0.00000     37.18612      6.06197    101.85140     81.73772     24.45066     37.69236     43.11084      7.12461      2.60752      0.10072      2.62517
       4901.00000   4775.49222    108.44070      0.00000      0.00000     37.61633      6.04735    101.87660    171.60270     21.68478     33.03349     32.57639      7.32810      2.51198      0.09246      2.61874
       4901.10000   4775.57948    109.34500      0.00000      0.00000     37.66554      6.02716    101.90190    200.00000     20.81077     31.56128     29.24750      7.28302      2.36139      0.07873      2.55715
       4901.20000   4775.66673    111.06400      0.00000      0.00000     37.39370      6.00130    101.92710    200.00000     21.21650     31.00599     28.46531      7.04755      2.22151      0.06124      2.46212
       4901.30000   4775.75399    112.78300      0.00000      0.00000     36.36047      5.95921    101.95240    200.00000     23.75232     27.53541     23.57663      6.41550      2.27143      0.03735      2.32530
       4901.40000   4775.84124    114.91200      0.00000      0.00000     36.08752      5.93861    101.97760    135.97190     16.86305     18.82641     16.54461      6.59615      2.30180      0.02633      2.26929
       4901.50000   4775.92850    117.03510      0.00000      0.00000     36.20455      5.93789    101.99030     45.86164      5.83582      8.46685      9.37769      7.19453      2.32170      0.02609      2.26570
       4901.60000   4776.01575    117.24990      0.00000      0.00000     35.96371      5.99728    101.90400     39.50056      4.76909      8.79115     10.86708      7.41712      2.34716      0.05282      2.31110
       4901.70000   4776.10301    118.09650      0.00000      0.00000     35.92004      6.00302    101.81770     94.80831      7.52414     13.32212     15.05266      7.26778      2.32827      0.05882      2.42052
       4901.80000   4776.19027    119.38580      0.00000      0.00000     37.15762      5.97467    101.73130    187.02110     12.60933     20.32198     20.73863      6.83359      2.28101      0.05170      2.56745
       4901.90000   4776.27752    120.67510      0.00000      0.00000     55.11293      5.99743    101.64500    187.02110     12.60933     20.32198     20.73863      6.04484      2.27344      0.06530      2.60659
       4902.00000   4776.36478    126.25770      0.00000      0.00000     64.01856      6.01276    101.55860    191.61990     13.90516     20.49358     22.60356      5.53840      2.26430      0.07398      2.62082
       4902.10000   4776.45204    135.49060      0.00000      0.00000     65.19693      6.02146    101.47230    200.00000     16.24180     20.79139     26.02062      5.28485      2.25418      0.07829      2.61354
       4902.20000   4776.53930    144.30060      0.00000      0.00000     65.25015      6.01031    101.38600    200.00000     14.70127     19.86124     27.19271      5.79464      2.26644      0.07125      2.58965
       4902.30000   4776.62656    149.19900      0.00000      0.00000     64.92864      6.00430    101.29960    200.00000     12.78354     17.73268     23.89837      6.44352      2.28933      0.06738      2.57530
       4902.40000   4776.71382    150.05850      0.00000      0.00000     64.22020      6.00359    101.21330    200.00000     10.47632     14.36674     15.99237      7.23599      2.32319      0.06681      2.57080
       4902.50000   4776.80108    150.91810      0.00000      0.00000     63.36003      6.00335    101.12700    200.00000     10.40249     14.25903     15.73937      7.57138      2.29402      0.06740      2.58659
       4902.60000   4776.88834    153.30410      0.00000      0.00000     63.34285      6.01458    101.04060    200.00000     11.98640     15.70221     17.38008      7.71663      2.35839      0.07433      2.60574
       4902.70000   4776.97560    157.60170      0.00000      0.00000     64.38759      6.04014    100.95430    200.00000     15.55377     18.95261     21.07536      7.64269      2.54252      0.08915      2.62826
       4902.80000   4777.06286    161.70160      0.00000      0.00000     67.32510      6.04257    100.86790    200.00000     17.96189     22.59330     26.34766      7.42587      2.56331      0.09001      2.62083
       4902.90000   4777.15012    163.31660      0.00000      0.00000     68.82964      6.03719    100.78160    200.00000     20.77803     27.05293     33.07230      7.33110      2.61163      0.08624      2.60446
       4903.00000   4777.23738    161.16780      0.00000      0.00000     67.89750      6.02293    100.69530    200.00000     24.37026     32.70988     41.80297      7.44144      2.72357      0.07728      2.57841
       4903.10000   4777.32465    151.71140      0.00000      0.00000     69.23548      6.02133    100.60890    200.00000     29.44141     35.72660     39.75712      7.49888      2.66177      0.07614      2.57299
       4903.20000   4777.41191    141.85530      0.00000      0.00000     69.81069      6.02165    100.52260    200.00000     32.88934     37.44081     37.39184      7.50427      2.58900      0.07633      2.57346
       4903.30000   4777.49917    133.26020      0.00000      0.00000     68.33246      6.02208    100.43620    200.00000     32.88934     37.44081     37.39184      7.42669      2.54345      0.07686      2.57932
       4903.40000   4777.58644    124.66500      0.00000      0.00000     68.21456      6.01376    100.34990    200.00000     33.52707     38.23753     38.36010      7.25171      2.38224      0.07229      2.57438
       4903.50000   4777.67370    116.45660      0.00000      0.00000     68.59399      6.00708    100.26360    200.00000     35.63809     39.97188     39.62988      7.11115      2.24847      0.06875      2.57355
       4903.60000   4777.76097    109.15070      0.00000      0.00000     69.45588      6.00857    100.17720    200.00000     40.86898     43.49700     41.12066      7.09947      2.23638      0.07019      2.58770
       4903.70000   4777.84823    105.51320      0.00000      0.00000     69.37299      6.00035    100.09090    200.00000     42.24978     43.07655     41.03465      7.25812      2.25897      0.06604      2.59174
       4903.80000   4777.93550    103.69280      0.00000      0.00000     69.36017      5.99348    100.00460    200.00000     40.98780     41.59823     40.57872      7.43435      2.34035      0.06288      2.60195
       4903.90000   4778.02276    104.12250      0.00000      0.00000     70.36481      5.99897     99.91822    200.00000     35.18018     40.36052     40.37575      7.51683      2.56654      0.06741      2.63912
       4904.00000   4778.11003    109.24530      0.00000      0.00000     70.30306      5.99417     99.83189    200.00000     33.60050     40.02386     40.32055      7.61239      2.80841      0.06559      2.65936
       4904.10000   4778.19730    116.12140      0.00000      0.00000     69.77473      5.99141     99.74554    200.00000     33.12455     39.94428     40.10640      7.75649      3.01833      0.06474      2.67426
       4904.20000   4778.28456    122.99750      0.00000      0.00000     68.98053      6.01170     99.65921    200.00000     30.79147     39.55416     39.05669      8.07094      3.08068      0.07694      2.69302
       4904.30000   4778.37183    131.91930      0.00000      0.00000     68.40556      6.02725     99.57287    200.00000     28.63483     37.80634     37.59301      8.45387      3.03808      0.08571      2.69486
       4904.40000   4778.45910    142.20600      0.00000      0.00000     68.27456      6.03887     99.48653    200.00000     26.53112     35.32811     35.84257      8.81684      2.91992      0.09182      2.68710
       4904.50000   4778.54637    154.66900      0.00000      0.00000     69.98746      6.04130     99.40019    200.00000     24.26451     32.35491     33.59459      8.89751      2.66024      0.09221      2.67046
       4904.60000   4778.63364    159.52700      0.00000      0.00000     69.54411      6.03348     99.31386    200.00000     22.90874     31.05205     33.73870      8.81346      2.41977      0.08619      2.63796
       4904.70000   4778.72091    159.95680      0.00000      0.00000     68.11189      6.01956     99.22752    200.00000     22.17247     30.75745     35.10970      8.64676      2.22939      0.07657      2.59940
       4904.80000   4778.80818    160.38650      0.00000      0.00000     68.88208      6.00454     99.14118    200.00000     22.17247     30.75745     35.10970      8.58947      2.36038      0.06807      2.58693
       4904.90000   4778.89545    160.06330      0.00000      0.00000     69.59790      6.00369     99.05484    200.00000     21.21057     29.63191     32.89117      8.57374      2.49843      0.06819      2.59893
       4905.00000   4778.98272    158.99750      0.00000      0.00000     70.20931      6.01285     98.96851    200.00000     19.85666     27.94244     29.49010      8.60733      2.64866      0.07440      2.62807
       4905.10000   4779.06999    154.70000      0.00000      0.00000     69.79194      6.02067     98.88216    200.00000     23.09576     29.97873     32.32071      8.94967      2.91083      0.07990      2.65266
       4905.20000   4779.15726    150.86310      0.00000      0.00000     69.97585      6.02223     98.79583    200.00000     25.66365     32.85012     36.87601      8.95736      2.96760      0.08107      2.65923
       4905.30000   4779.24453    147.46110      0.00000      0.00000     70.65302      6.01840     98.70949    200.00000     27.66807     36.43140     42.87834      8.67120      2.84673      0.07851      2.65042
       4905.40000   4779.33181    147.03130      0.00000      0.00000     69.08517      6.01648     98.62315    200.00000     31.12129     38.94089     45.09339      8.04135      2.73944      0.07784      2.65815
       4905.50000   4779.41908    146.60160      0.00000      0.00000     68.85326      6.01562     98.53681    200.00000     32.88934     40.22575     46.22749      7.21057      2.60140      0.07795      2.66994
       4905.60000   4779.50635    146.17180      0.00000      0.00000     70.02299      6.01588     98.45048    200.00000     32.88934     40.22575     46.22749      6.16895      2.43110      0.07889      2.68598
       4905.70000   4779.59363    147.19210      0.00000      0.00000     69.85912      6.00681     98.36414    200.00000     38.61377     40.22570     42.37491      5.25101      2.36242      0.07373      2.68423
       4905.80000   4779.68090    146.18640      0.00000      0.00000     70.17714      5.99528     98.27780    200.00000     42.55210     41.37488     41.41265      4.43078      2.27926      0.06705      2.67811
       4905.90000   4779.76818    142.53350      0.00000      0.00000     71.17184      5.98106     98.19146    200.00000     43.94515     43.98671     44.31209      3.72902      2.17285      0.05870      2.66730
       4906.00000   4779.85545    138.29010      0.00000      0.00000     70.40424      5.97519     98.10513    200.00000     51.25693     47.07164     46.73660      3.24831      2.23403      0.05515      2.65879
       4906.10000   4779.94273    133.99250      0.00000      0.00000     69.70206      5.97143     98.01878    200.00000     56.03250     48.97364     48.18422      2.91318      2.28015      0.05285      2.65201
       4906.20000   4780.03000    129.69490      0.00000      0.00000     69.35203      5.96980     97.93245    200.00000     56.03250     48.97364     48.18422      2.77241      2.27909      0.05181      2.64760
       4906.30000   4780.11728    125.58380      0.00000      0.00000     70.57730      5.96829     97.84612    200.00000     55.37011     51.27619     49.57999      2.75055      2.38356      0.05053      2.63376
       4906.40000   4780.20455    122.53600      0.00000      0.00000     71.21712      5.96935     97.75977    200.00000     54.65284     52.63926     50.15861      2.76352      2.46046      0.05082      2.62498
       4906.50000   4780.29182    121.46160      0.00000      0.00000     70.28365      5.97527     97.67344    200.00000     54.02299     51.54304     48.77416      2.80845      2.45417      0.05413      2.62859
       4906.60000   4780.37909    120.03480      0.00000      0.00000     69.60786      5.97955     97.58710    200.00000     52.84932     50.75797     50.19418      2.89084      2.54655      0.05662      2.63339
       4906.70000   4780.46635    117.89460      0.00000      0.00000     68.98301      5.98587     97.50076    200.00000     50.34470     48.89518     50.14083      3.07295      2.61837      0.06044      2.64301
       4906.80000   4780.55362    114.24160      0.00000      0.00000     68.34477      5.99791     97.41442    200.00000     44.95854     44.30671     45.11914      3.47269      2.58976      0.06788      2.66352
       4906.90000   4780.64089    110.42280      0.00000      0.00000     69.12359      6.00946     97.32809    200.00000     41.89037     42.57648     43.47526      3.96141      2.58722      0.07564      2.69187
       4907.00000   4780.72815    106.55500      0.00000      0.00000     69.89323      6.01377     97.24174    200.00000     40.09792     41.91013     42.98925      4.46866      2.60434      0.07913      2.71528
       4907.10000   4780.81541    102.68710      0.00000      0.00000     69.36604      5.99656     97.15541    200.00000     40.09792     41.91013     42.98925      4.95240      2.65771      0.06938      2.71671
       4907.20000   4780.90267    103.64210      0.00000      0.00000     69.39078      5.98350     97.06907    200.00000     39.29424     42.11995     42.66652      5.36307      2.81689      0.06249      2.73294
       4907.30000   4780.98993    106.99420      0.00000      0.00000     69.30298      5.97622     96.99654    200.00000     38.15038     41.64579     41.39660      5.77291      2.98050      0.05908      2.75337
       4907.40000   4781.07719    112.58100      0.00000      0.00000     67.92334      5.98578     96.97928    200.00000     36.87135     38.11587     36.83007      6.29085      3.00041      0.06525      2.76809
       4907.50000   4781.16445    119.76570      0.00000      0.00000     68.12957      5.99715     96.96201    200.00000     38.23813     38.78189     37.25973      6.81853      2.86106      0.07163      2.76214
       4907.60000   4781.25170    127.16100      0.00000      0.00000     69.13517      6.00844     96.94474    200.00000     40.47252     41.05208     39.65473      7.24567      2.66974      0.07741      2.74369
       4907.70000   4781.33896    131.45860      0.00000      0.00000     70.35987      6.01450     96.92747    200.00000     40.47252     41.05208     39.65473      7.08586      2.61435      0.07930      2.71080
       4907.80000   4781.42621    135.75620      0.00000      0.00000     69.62126      6.01531     96.91021    200.00000     40.47243     41.49626     40.83195      6.62123      2.68482      0.07917      2.69810
       4907.90000   4781.51346    139.85260      0.00000      0.00000     67.86607      6.01171     96.89294    200.00000     40.29113     42.24988     42.93365      6.00128      2.83994      0.07706      2.69632
       4908.00000   4781.60071    142.21630      0.00000      0.00000     67.37212      5.99678     96.87567    200.00000     38.54904     43.40263     46.99236      5.59876      3.08212      0.06820      2.68559
       4908.10000   4781.68796    145.32780      0.00000      0.00000     68.53625      5.98580     96.85841    200.00000     38.37359     43.24620     46.95456      5.46385      3.12320      0.06185      2.68098
       4908.20000   4781.77521    149.01680      0.00000      0.00000     70.77888      5.97801     96.84114    200.00000     39.33678     42.31950     44.20767      5.53912      3.01630      0.05748      2.68052
       4908.30000   4781.86245    153.31440      0.00000      0.00000     70.96159      5.97557     96.82387    200.00000     40.37025     44.38923     45.79888      5.89072      2.86977      0.05594      2.67512
       4908.40000   4781.94970    157.61200      0.00000      0.00000     69.79333      5.96974     96.80660    200.00000     40.85392     45.35786     46.54357      6.15124      2.78731      0.05247      2.66816
       4908.50000   4782.03694    161.86150      0.00000      0.00000     67.46645      5.96099     96.78934    200.00000     40.90759     45.37993     46.55130      6.32996      2.76161      0.04737      2.65988
       4908.60000   4782.12418    160.14240      0.00000      0.00000     68.83600      5.96193     96.77206    200.00000     47.61584     48.13847     47.51717      6.30090      2.78182      0.04789      2.66020
       4908.70000   4782.21142    158.42340      0.00000      0.00000     69.47984      5.96188     96.75480    200.00000     51.63404     50.12839     48.62416      6.28491      2.77511      0.04775      2.65636
       4908.80000   4782.29866    156.70430      0.00000      0.00000     69.34998      5.96078     96.73753    200.00000     52.78432     51.29886     49.88161      6.28286      2.73972      0.04689      2.64808
       4908.90000   4782.38590    154.98530      0.00000      0.00000     71.27589      5.98670     96.72027    200.00000     56.40940     53.37256     50.26327      6.34073      2.57669      0.06210      2.67123
       4909.00000   4782.47314    156.07690      0.00000      0.00000     71.14016      6.00909     96.70300    200.00000     55.63465     54.15158     51.33558      6.39161      2.50869      0.07536      2.69102
       4909.10000   4782.56037    160.80420      0.00000      0.00000     68.22672      6.02543     96.68573    200.00000     49.03498     53.20716     53.34851      6.43023      2.57049      0.08524      2.70479
       4909.20000   4782.64761    165.53160      0.00000      0.00000     68.86828      6.01676     96.66846    200.00000     48.45420     53.12405     53.52565      6.38178      2.58159      0.07931      2.68346
       4909.30000   4782.73484    166.34040      0.00000      0.00000     69.68630      6.00883     96.65119    200.00000     47.68629     52.74913     53.27997      6.28744      2.64904      0.07364      2.65801
       4909.40000   4782.82207    160.96840      0.00000      0.00000     70.24162      6.00591     96.63393    200.00000     45.70714     51.78287     52.64677      6.13398      2.81308      0.07080      2.63143
       4909.50000   4782.90930    149.28410      0.00000      0.00000     71.35102      5.99546     96.61666    200.00000     54.26955     57.26579     55.74969      5.98037      2.65698      0.06444      2.61359
       4909.60000   4782.99653    137.84830      0.00000      0.00000     71.23423      5.98959     96.59940    200.00000     60.13551     61.81291     58.93777      5.86814      2.53419      0.06102      2.60740
       4909.70000   4783.08375    128.82330      0.00000      0.00000     68.56788      5.99486     96.58212    200.00000     57.54617     62.57291     61.14957      5.83629      2.57389      0.06440      2.62114
       4909.80000   4783.17098    119.79840      0.00000      0.00000     67.87347      5.99437     96.56486    200.00000     57.06973     62.71275     61.55654      5.63509      2.49676      0.06480      2.63723
       4909.90000   4783.25820    110.96170      0.00000      0.00000     68.21323      5.99557     96.54759    200.00000     60.80893     64.18885     62.08747      5.30419      2.43624      0.06605      2.65109
       4910.00000   4783.34543    102.58140      0.00000      0.00000     69.98238      6.00404     96.53032    200.00000     73.61441     69.24400     63.90571      4.75143      2.47985      0.07101      2.65825
       4910.10000   4783.43265     96.84157      0.00000      0.00000     69.94397      6.01277     96.51305    200.00000     86.78832     80.89359     72.71888      4.17995      2.43126      0.07530      2.64840
       4910.20000   4783.51987     92.68581      0.00000      0.00000     69.47113      6.02267     96.49579    200.00000     92.69586     90.05195     83.38341      3.65187      2.34857      0.08024      2.63852
       4910.30000   4783.60709     90.96677      0.00000      0.00000     69.34406      6.03595     96.47852    200.00000     75.74471     85.31940     93.23713      3.27575      2.24657      0.08780      2.64447
       4910.40000   4783.69430     89.55716      0.00000      0.00000     68.04897      6.03507     96.46125    200.00000     94.67004    123.65770    117.36040      3.09032      2.23536      0.08700      2.63871
       4910.50000   4783.78152     88.94175      0.00000      0.00000     67.12041      6.02857     96.44398    200.00000    121.10340    167.94850    141.21710      3.00600      2.24579      0.08301      2.63064
       4910.60000   4783.86873     91.09054      0.00000      0.00000     69.55862      6.02155     96.42672    200.00000    121.10340    167.94850    141.21710      3.03227      2.20019      0.07928      2.63175
       4910.70000   4783.95595     93.23933      0.00000      0.00000     69.70742      6.02417     96.40945    200.00000    101.87700    136.53430    124.79760      2.94439      2.20494      0.08094      2.63634
       4910.80000   4784.04316     95.32452      0.00000      0.00000     68.90758      6.03169     96.39218    200.00000     77.38262     97.15932    104.04100      2.78467      2.23768      0.08543      2.64379
       4910.90000   4784.13037     97.04356      0.00000      0.00000     69.07954      6.04039     96.37492    200.00000     76.58451    100.22560    104.45430      2.53210      2.29007      0.09099      2.65780
       4911.00000   4784.21758     98.76258      0.00000      0.00000     68.28691      6.04408     96.35764    200.00000     81.76349    104.34860    111.82000      2.20226      2.29198      0.09362      2.66805
       4911.10000   4784.30478    100.26670      0.00000      0.00000     67.27807      6.04312     96.34038    200.00000     97.76044    112.52440    122.91290      1.84075      2.27539      0.09339      2.67300
       4911.20000   4784.39199     99.83698      0.00000      0.00000     69.55435      6.02728     96.32311    200.00000    178.70510    151.44540    129.84800      1.61349      2.36590      0.08344      2.65059
       4911.30000   4784.47920     99.40722      0.00000      0.00000     70.29527      6.01203     96.30584    200.00000    213.02560    167.94780    132.78850      1.43322      2.40319      0.07417      2.63172
       4911.40000   4784.56640     98.92159      0.00000      0.00000     69.89692      5.99788     96.28857    200.00000    209.84040    166.80260    132.70520      1.29120      2.40934      0.06579      2.61588
       4911.50000   4784.65360     97.41743      0.00000      0.00000     69.33293      5.99611     96.27131    200.00000    148.58750    144.77960    131.10320      1.21582      2.56200      0.06450      2.60790
       4911.60000   4784.74080     96.36710      0.00000      0.00000     68.75938      5.99775     96.25404    200.00000    108.71510    127.43950    126.66430      1.19428      2.65649      0.06536      2.60745
       4911.70000   4784.82800     95.72677      0.00000      0.00000     68.18690      6.00243     96.23677    200.00000     88.02854    114.27620    119.64590      1.22151      2.69901      0.06813      2.61375
       4911.80000   4784.91520     96.15653      0.00000      0.00000     70.01217      6.00211     96.21951    200.00000     85.52232     98.72108    101.78060      1.40624      2.74620      0.06831      2.62175
       4911.90000   4785.00240     97.61771      0.00000      0.00000     70.95760      6.00444     96.20224    200.00000     84.68692     91.08894     92.40894      1.63039      2.74379      0.07029      2.63723
       4912.00000   4785.08959    100.19630      0.00000      0.00000     70.94989      6.00965     96.18497    200.00000     85.66160     92.04001     92.23863      1.89724      2.68764      0.07422      2.66081
       4912.10000   4785.17678    102.77480      0.00000      0.00000     68.79229      6.03209     96.16770    200.00000     85.70448     92.08186     92.23114      2.26556      2.73687      0.08829      2.68960
       4912.20000   4785.26398    105.81750      0.00000      0.00000     67.76077      6.03713     96.15044    200.00000     82.86606     88.65298     90.50741      2.54235      2.73829      0.09132      2.69362
       4912.30000   4785.35117    109.47050      0.00000      0.00000     68.33990      6.01828     96.13317    200.00000     76.29563     80.71580     86.51728      2.69267      2.67047      0.07919      2.66477
       4912.40000   4785.43836    113.51360      0.00000      0.00000     68.88051      6.01774     96.11590    200.00000     76.58599     77.80604     82.23505      2.74271      2.53798      0.07835      2.65454
       4912.50000   4785.52555    116.68870      0.00000      0.00000     69.21329      6.00863     96.09863    200.00000     85.16289     76.22411     77.67882      2.67813      2.36305      0.07275      2.63960
       4912.60000   4785.61273    118.40770      0.00000      0.00000     69.21899      5.98281     96.08137    200.00000    105.91760     75.95507     72.73053      2.44595      2.13052      0.05769      2.61405
       4912.70000   4785.69992    121.23550      0.00000      0.00000     68.74452      5.99097     96.06409    200.00000    108.82330     75.91740     72.03777      2.38628      2.13918      0.06254      2.62586
       4912.80000   4785.78710    124.24380      0.00000      0.00000     68.67778      5.99800     96.04683    200.00000     99.38293     70.65846     67.33859      2.35104      2.18732      0.06674      2.63639
       4912.90000   4785.87429    127.25210      0.00000      0.00000     69.57127      5.99185     96.02956    200.00000     71.28655     55.00686     53.35295      2.30858      2.23588      0.06324      2.63238
       4913.00000   4785.96147    134.79700      0.00000      0.00000     69.85186      5.99648     96.01229    200.00000     49.35705     44.62578     43.99836      2.25140      2.36293      0.06640      2.64728
       4913.10000   4786.04865    145.31060      0.00000      0.00000     69.82641      5.99508     95.99503    200.00000     32.99612     38.42843     38.28368      2.14915      2.47382      0.06593      2.65314
       4913.20000   4786.13583    160.56700      0.00000      0.00000     69.39516      5.97261     95.97776    200.00000     26.87208     39.55741     38.91690      1.94385      2.49985      0.05267      2.62583
       4913.30000   4786.22300    178.12180      0.00000      0.00000     69.20794      5.97819     95.96049    200.00000     25.18635     37.69375     36.12326      1.82168      2.55367      0.05564      2.62606
       4913.40000   4786.31018    194.89090      0.00000      0.00000     68.90057      5.99213     95.94322    200.00000     24.94715     35.57480     33.19559      1.76236      2.57095      0.06339      2.63255
       4913.50000   4786.39735    206.92420      0.00000      0.00000     67.97403      6.00519     95.92596    200.00000     24.94715     35.57480     33.19559      1.82078      2.44540      0.07043      2.63195
       4913.60000   4786.48453    218.95740      0.00000      0.00000     69.23448      6.01893     95.90869    200.00000     23.39817     31.00749     29.85761      1.91313      2.38290      0.07774      2.62950
       4913.70000   4786.57170    231.89830      0.00000      0.00000     70.94952      6.03030     95.89142    200.00000     21.22557     25.35358     25.89547      2.04875      2.35250      0.08359      2.62410
       4913.80000   4786.65887    248.65890      0.00000      0.00000     70.92709      6.03054     95.87415    200.00000     19.01425     22.75069     24.87852      2.30989      2.35193      0.08292      2.60934
       4913.90000   4786.74604    263.40990      0.00000      0.00000     70.91828      6.02123     95.85689    200.00000     17.31830     21.41301     26.24642      2.64620      2.37264      0.07707      2.59101
       4914.00000   4786.83321    276.48140      0.00000      0.00000     70.77418      6.00679     95.83962    200.00000     17.34310     21.83066     29.22850      3.01005      2.40652      0.06864      2.57459
       4914.10000   4786.92037    285.50640      0.00000      0.00000     69.78548      5.99004     95.82235    200.00000     26.07409     28.94480     34.76009      3.31564      2.45579      0.06013      2.57999
       4914.20000   4787.00754    284.67260      0.00000      0.00000     69.53909      5.98638     95.80508    200.00000     32.36094     34.42496     38.67802      3.42447      2.38120      0.05866      2.59062
       4914.30000   4787.09470    277.79650      0.00000      0.00000     69.76556      5.99241     95.78782    200.00000     36.69005     38.47370     41.32575      3.40013      2.24783      0.06248      2.60600
       4914.40000   4787.18186    270.92040      0.00000      0.00000     70.16075      6.01409     95.77055    200.00000     36.69005     38.47370     41.32575      3.25727      2.27566      0.07556      2.63602
       4914.50000   4787.26902    249.66370      0.00000      0.00000     70.03299      6.02270     95.75328    200.00000     43.76066     43.26692     43.43452      3.26960      2.22691      0.08073      2.64790
       4914.60000   4787.35618    217.29600      0.00000      0.00000     69.52571      6.02127     95.73602    200.00000     55.62832     51.33128     46.94934      3.38909      2.13083      0.07987      2.64630
       4914.70000   4787.44334    177.97310      0.00000      0.00000     69.25204      6.01530     95.71874    200.00000     57.70724     53.14035     47.05589      3.33094      2.23239      0.07661      2.64623
       4914.80000   4787.53050    153.17520      0.00000      0.00000     69.17944      6.00580     95.70148    200.00000     61.53605     56.94596     51.94475      3.22640      2.24830      0.07110      2.63844
       4914.90000   4787.61765    141.57170      0.00000      0.00000     69.28949      5.99308     95.68421    200.00000     66.95443     62.56522     61.17786      3.07973      2.18642      0.06354      2.62364
       4915.00000   4787.70481    129.96820      0.00000      0.00000     70.46932      5.99389     95.66695    200.00000     66.95443     62.56522     61.17786      2.81716      2.27653      0.06361      2.61487
       4915.10000   4787.79196    121.02410      0.00000      0.00000     70.39905      5.99257     95.64967    200.00000     77.84146     72.06228     68.83598      2.61699      2.35363      0.06264      2.60839
       4915.20000   4787.87911    115.00740      0.00000      0.00000     68.95260      5.98891     95.63241    200.00000    100.71340     92.01408     84.92446      2.48552      2.41641      0.06052      2.60442
       4915.30000   4787.96626    112.05930      0.00000      0.00000     68.12067      5.99268     95.61514    200.00000    110.83510     95.91500     83.65418      2.50676      2.52066      0.06252      2.60414
       4915.40000   4788.05341    109.81770      0.00000      0.00000     67.56044      5.99769     95.59787    200.00000    107.99990     96.70112     83.86324      2.60894      2.63781      0.06538      2.60848
       4915.50000   4788.14056    108.31350      0.00000      0.00000     67.32191      6.00386     95.58060    200.00000     88.70789     94.40605     87.21903      2.80900      2.76939      0.06912      2.61873
       4915.60000   4788.22770    107.00360      0.00000      0.00000     69.38501      6.01529     95.56334    200.00000     70.48696     86.16653     82.35491      3.15477      2.68505      0.07585      2.63043
       4915.70000   4788.31485    105.71440      0.00000      0.00000     70.07915      6.02079     95.54607    200.00000     59.26052     80.66665     78.79795      3.46585      2.58606      0.07906      2.63552
       4915.80000   4788.40199    104.42510      0.00000      0.00000     68.14093      6.01569     95.52880    200.00000     59.26052     80.66665     78.79795      3.69507      2.50057      0.07600      2.62956
       4915.90000   4788.48913    101.29640      0.00000      0.00000     67.93609      6.01251     95.51154    200.00000     66.74498     88.60696     82.92780      3.65031      2.36564      0.07422      2.62833
       4916.00000   4788.57627     98.00105      0.00000      0.00000     68.40251      6.00616     95.49427    200.00000     69.09147     92.13107     86.81845      3.55722      2.25219      0.07053      2.62195
       4916.10000   4788.66341     94.99274      0.00000      0.00000     69.63284      5.99277     95.47700    200.00000     58.56683     84.08195     88.82997      3.45963      2.19868      0.06257      2.60360
       4916.20000   4788.75055     92.67892      0.00000      0.00000     70.28099      6.00088     95.45973    200.00000     56.91693     77.56707     80.63554      3.36355      2.22164      0.06665      2.59912
       4916.30000   4788.83768     91.38449      0.00000      0.00000     69.88590      6.01135     95.44247    200.00000     57.24556     73.16344     73.03190      3.33732      2.22450      0.07216      2.59841
       4916.40000   4788.92482     92.24400      0.00000      0.00000     67.20943      6.01491     95.42519    200.00000     57.24556     73.16344     73.03190      3.48630      2.13087      0.07407      2.59888
       4916.50000   4789.01195     93.10352      0.00000      0.00000     67.15777      6.02107     95.40793    200.00000     52.72855     71.26122     78.46335      3.58980      2.15471      0.07740      2.60023
       4916.60000   4789.09908     95.23083      0.00000      0.00000     67.97466      6.02669     95.39066    200.00000     50.76844     71.65515     85.24998      3.70007      2.21250      0.08054      2.60325
       4916.70000   4789.18621    101.46230      0.00000      0.00000     68.92001      6.02789     95.37340    200.00000     61.70346     81.42704     90.87118      3.87871      2.26009      0.08158      2.61075
